author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Редфилд;developer;https://novosibirsk.cian.ru/sale/flat/294819506/;Москва и МО;sale;flat;11;24;1;27.41;5600000;Октябрьский;Ленинградская ;104;Октябрьская;For Stars
ID 52757383;homeowner;https://surgut.cian.ru/sale/flat/307619708/;Москва и МО;sale;flat;3;5;1;43.5;5600000;мкр. 9-10-й; Гагарина;30;;
Астон. Стройтрест 43;developer;https://novosibirsk.cian.ru/sale/flat/302124428/;Москва и МО;sale;flat;13;26;1;38.15;5650000;Кировский; Аникина;6;Студенческая;Астон. Шесть звёзд
ПИК;developer;https://vladivostok.cian.ru/sale/flat/300627429/;Москва и МО;sale;flat;21;24;1;33.88;5695261;Первореченский;;2;;Снежный парк ЖК
NONAMEGROUP;developer;https://izhevsk.cian.ru/sale/flat/300294755/;Москва и МО;sale;flat;2;17;1;36.9;5813210;Первомайский; Карла Либкнехта;46;;Монблан Дом большого города
Алла Маржина;realtor;https://vladimir.cian.ru/sale/flat/307402966/;Москва и МО;sale;flat;5;9;1;49.0;5890000;Ленинский;Западная ;59;;
ID 114398352;homeowner;https://barnaul.cian.ru/sale/flat/308554317/;Москва и МО;sale;flat;12;16;1;39.0;5900000;Индустриальный; Сергея Ускова;16;;
ID 121270098;homeowner;https://arhangelsk.cian.ru/sale/flat/306802816/;Москва и МО;sale;flat;4;4;1;36.0;5990000;Соломбала исторический район;набережная Георгия Седова;17;;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/291016769/;Москва и МО;sale;flat;12;17;1;36.7;6010770;;проспект Героев;12;Новокосино;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/292529585/;Москва и МО;sale;flat;6;17;1;37.2;6092320;;проспект Героев;12;Железнодорожная;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/291015708/;Москва и МО;sale;flat;16;17;1;37.1;6076010;;проспект Героев;12;Новокосино;
Progress;developer;https://ekb.cian.ru/sale/flat/303123630/;Москва и МО;sale;flat;3;23;1;32.6;6199700;;;;Чкаловская;Прогресс Академический ЖК
BrokerStreet;representative_developer;https://kaliningrad.cian.ru/sale/flat/300924639/;Москва и МО;sale;flat;2;7;1;43.23;6354810;;;;;Включи
РКС Девелопмент;developer;https://tver.cian.ru/sale/flat/303698315/;Москва и МО;sale;flat;2;11;1;43.9;6453300;Пролетарский; Сергея Лоскутова;2;;Мичуринский
ЖилСтрой;developer;https://ekb.cian.ru/sale/flat/303593624/;Москва и МО;sale;flat;14;21;1;40.15;6553000;;;;Чкаловская;Горки ЖК
Этажи Москва;real_estate_agent;https://lobnya.cian.ru/sale/flat/303592617/;Москва и МО;sale;flat;2;16;1;36.9;6600000;;бульвар Лобненский;12;Лобня;Катюшки
КЕТОМ;developer;https://habarovsk.cian.ru/sale/flat/296300465/;Москва и МО;sale;flat;2;17;1;36.24;6814060;Железнодорожный; Соревнования;;;Беринг.Просторы
Самолет плюс Щелково;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/305279515/;Москва и МО;sale;flat;13;17;1;46.0;6930000;;переулок 1-й Советский;16А;Щёлковская;
do A.S.A.P.;real_estate_agent;https://balashikha.cian.ru/sale/flat/308454666/;Москва и МО;sale;flat;6;6;1;41.0;7050000;; Народного ополчения;2;Железнодорожная;Столичный
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/297952512/;Москва и МО;sale;flat;2;25;1;43.36;7090000;мкр. Гольф-палас; 50 лет Октября;63к2;;Сердце Сибири
Новый город;developer;https://kaluga.cian.ru/sale/flat/302589524/;Москва и МО;sale;flat;7;9;1;37.37;7128135;;;;;Соседи
ID 46285934;unknown;https://blagoveschensk.cian.ru/sale/flat/305939270/;Москва и МО;sale;flat;9;9;1;39.1;7233500;Благовещенск;Высокая ;143;;
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/295855726/;Москва и МО;sale;flat;12;19;1;51.38;7213752;Обнинск;Белкинская ;36;;Пушкин
Стройтэк;developer;https://ekb.cian.ru/sale/flat/287589373/;Москва и МО;sale;flat;2;25;1;39.3;7250000;Чкаловский; 8 Марта;204;;Green Garden
Progress;developer;https://ekb.cian.ru/sale/flat/300563526/;Москва и МО;sale;flat;2;14;1;33.11;7576400;;;;Чкаловская;Амундсен ЖК
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/305348855/;Москва и МО;sale;flat;2;17;1;50.3;7800000;Октябрьский; 4-я Советская;30;;
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/300466736/;Москва и МО;sale;flat;2;4;1;37.9;7836204;;;;;CITY RESIDENCE by AKVILON
Кассиопея;real_estate_agent;https://stavropol.cian.ru/sale/flat/302960164/;Москва и МО;sale;flat;2;12;1;44.0;7955000;Пятигорск;Украинская ;39;;по ул. Украинская
ТСН Владис;real_estate_agent;https://pushkino.cian.ru/sale/flat/305639004/;Москва и МО;sale;flat;2;17;1;42.5;8000000;;Институтская ;11;Медведково;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306271389/;Москва и МО;sale;flat;3;17;1;37.8;8190000;;проспект Нововатутинский;12;Кедровая;
Альтернатива КМВ;real_estate_agent;https://stavropol.cian.ru/sale/flat/305574529/;Москва и МО;sale;flat;5;5;1;48.1;8200000;Ессентуки; Пушкина;;;
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/306337169/;Москва и МО;sale;flat;11;16;1;43.0;8390000;мкр. Лисиха;набережная Верхняя;161/13;;Нижняя Лисиха-3
ХОРЕКА ИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/308257839/;Москва и МО;sale;flat;12;17;1;31.1;8390000;Останкинский;Березовая аллея;19к6;Ботанический сад;Апарт-комплекс Легендарный квартал
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/302297473/;Москва и МО;sale;flat;8;9;1;41.1;8600000;Октябрьский;Байкальская ;346/7;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303067076/;Москва и МО;sale;flat;2;19;1;46.48;8614125;Железнодорожный; 1-я Железнодорожная;18;;Вега
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/307755708/;Москва и МО;sale;flat;8;9;1;33.0;8750000;Ярославский;Холмогорская ;6К2;Медведково;
СЗ СДК;developer;https://krym.cian.ru/sale/flat/297721294/;Москва и МО;sale;flat;11;13;1;38.44;8841200;;;;;Moinaco Riviera
ID 98473415;homeowner;https://tomsk.cian.ru/sale/flat/308937650/;Москва и МО;sale;flat;4;6;1;48.0;8900000;Ленинский; Розы Люксембург;19;;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307803238/;Москва и МО;sale;flat;2;9;1;31.0;9000000;Кузьминки; Академика Скрябина;28К1;Рязанский проспект;
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/308881388/;Москва и МО;sale;flat;9;9;1;31.4;9200000;Ростокино;проспект Мира;181;Ростокино;
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/308625678/;Москва и МО;sale;flat;16;16;1;37.9;9200000;Выхино-Жулебино;Ферганская ;11К3;Юго-Восточная;
ГРАНДСТРОЙ;developer;https://irkutsk.cian.ru/sale/flat/292915107/;Москва и МО;sale;flat;5;10;1;36.74;9240110;Свердловский; Эдуара Дьяконова;11;;Союз Priority
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308305236/;Москва и МО;sale;flat;3;12;1;34.7;9300000;Гольяново;Алтайская ;24;Гольяново;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307949167/;Москва и МО;sale;flat;8;9;1;33.0;9500000;Южное Медведково;проезд Дежнева;18;Бабушкинская;
Kingsman Elite Estate;real_estate_agent;https://saratov.cian.ru/sale/flat/305151673/;Москва и МО;sale;flat;7;19;1;54.0;9500000;Волжский;Московская ;43В;;
ID 81955984;homeowner;https://domodedovo.cian.ru/sale/flat/308567885/;Москва и МО;sale;flat;6;17;1;41.0;9450000;;;;;Прибрежный Парк
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307853077/;Москва и МО;sale;flat;8;19;1;38.0;9700000;; Летчика Ульянина;7;Пыхтино;Солнцево парк
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/290829248/;Москва и МО;sale;flat;17;25;1;36.3;9720730;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/292524495/;Москва и МО;sale;flat;17;26;1;39.9;9824440;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/291395625/;Москва и МО;sale;flat;24;26;1;39.9;9824440;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307592885/;Москва и МО;sale;flat;6;12;1;37.7;9940000;Новокосино;Новокосинская ;10К1;Новокосино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306183207/;Москва и МО;sale;flat;2;9;1;30.7;10000000;Лосиноостровский;Шушенская ;3К1;Бабушкинская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308519031/;Москва и МО;sale;flat;1;12;1;34.0;10000000;Бескудниковский;Дмитровское шоссе;103;Яхромская;
Setl Estate;developer;https://kaliningrad.cian.ru/sale/flat/298002324/;Москва и МО;sale;flat;1;6;1;44.58;10231110;;;;;Lake City
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/306699090/;Москва и МО;sale;flat;1;12;1;35.4;10300000;Тимирязевский;Красностуденческий проезд;5;Тимирязевская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303354544/;Москва и МО;sale;flat;12;14;1;38.3;10499000;; Эдварда Грига;16к1;Потапово;
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/292522658/;Москва и МО;sale;flat;12;26;1;41.3;10478030;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/292526198/;Москва и МО;sale;flat;24;26;1;41.9;10629890;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298274016/;Москва и МО;sale;flat;11;17;1;37.6;10800000;; Бориса Пастернака;49;Мичуринец;
More Development;developer;https://krym.cian.ru/sale/flat/290719706/;Москва и МО;sale;flat;8;8;1;39.66;10950000;;;;;More.Yalta
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/307045302/;Москва и МО;sale;flat;5;5;1;36.6;11450000;Останкинский;1-я Останкинская ;13/1;Телецентр;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/303826547/;Москва и МО;sale;flat;2;29;1;42.2;11639592;Центр; Сони Морозовой;180;Площадь 1905 года;Форма
ID 119235442;homeowner;https://dolgoprudny.cian.ru/sale/flat/304961831/;Москва и МО;sale;flat;24;26;1;49.0;11800000;;Лихачевский проспект;80к1;Долгопрудная;
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/307396074/;Москва и МО;sale;flat;10;12;1;34.9;11900000;Измайлово;Никитинская ;9;Измайловская;
Каян - Новороссийск;real_estate_agent;https://novorossiysk.cian.ru/sale/flat/304670420/;Москва и МО;sale;flat;5;9;1;29.0;3200000;;;;;
Унистрой;developer;https://tolyatti.cian.ru/sale/flat/294939999/;Москва и МО;sale;flat;1;11;1;25.08;3285000;Автозаводский;;;;Южный Бульвар ЖК
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757484/;Москва и МО;sale;flat;5;5;1;34.6;3300000;Прикубанский; Шевцова;36/2;;Новый город
ID 90096821;unknown;https://ufa.cian.ru/sale/flat/308807015/;Москва и МО;sale;flat;5;9;1;37.8;3350000;Лазурный мкр; Лазурная;7;;
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757533/;Москва и МО;sale;flat;4;4;1;37.1;3450000;Прикубанский; Генерала Петрова;1;;Прованс
Твой Дом;developer;https://rostov.cian.ru/sale/flat/296012694/;Москва и МО;sale;flat;10;10;1;34.5;3450000;;;;;Речной Жемчуг
