author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
офис продаж новостроек. СИТИ Перекресток;representative_developer;https://kursk.cian.ru/sale/flat/298558417/;Москва и МО;sale;flat;13;18;4;89.68;7353760;Сеймский; Энгельса;115/2;;Инстеп.Сити
офис продаж новостроек. СИТИ Перекресток;representative_developer;https://kursk.cian.ru/sale/flat/298565778/;Москва и МО;sale;flat;14;17;4;84.63;7447440;Центральный;проспект Надежды Плевицкой;6;;Инстеп.Плевицкая
;;https://ekb.cian.ru/sale/flat/301645413/;Москва и МО;sale;flat;8;9;4;77.9;7400500;Сухой Лог; Белинского;40;;Белинский
;;https://arhangelsk.cian.ru/sale/flat/307526258/;Москва и МО;sale;flat;1;13;4;87.9;7383600;Северодвинск;проспект Труда;76;;Ясный
;;https://arhangelsk.cian.ru/sale/flat/307526219/;Москва и МО;sale;flat;4;13;4;88.69;7449960;Северодвинск;проспект Труда;76;;Ясный
Самолет плюс на Киренского 67;representative_developer;https://krasnoyarsk.cian.ru/sale/flat/307232466/;Москва и МО;sale;flat;5;5;4;81.39;7398351;;;;;Живём!
МонолитХолдинг;developer;https://krasnoyarsk.cian.ru/sale/flat/307210186/;Москва и МО;sale;flat;5;5;4;81.39;7398351;;;;;Живём!
СЗ А74;developer;https://chelyabinsk.cian.ru/sale/flat/308005816/;Москва и МО;sale;flat;1;9;4;72.36;7474788;;;;;Шишкин
Движение;representative_developer;https://penza.cian.ru/sale/flat/303623398/;Москва и МО;sale;flat;2;17;4;82.18;7485000;Первомайский;Тепличный мкр;;;Гагарин Парк
СЗ СпецСтрой;developer;https://ekb.cian.ru/sale/flat/307446775/;Москва и МО;sale;flat;1;4;4;72.1;7498400;;;;;Культура
Авиатор;developer;https://rostov.cian.ru/sale/flat/307197520/;Москва и МО;sale;flat;5;5;4;93.2;7456000;Авиатор мкр; Н.П. Овчарова;11к2;;Авиатор
Аякс Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308390141/;Москва и МО;sale;flat;12;12;4;75.6;7550000;мкр. Чулково; Кирова;20;;
Семейный оператор недвижимости;real_estate_agent;https://barnaul.cian.ru/sale/flat/308267869/;Москва и МО;sale;flat;1;10;4;77.0;7500000;Индустриальный;тракт Павловский;209;;
Самолет Плюс Астрахань;real_estate_agent;https://astrahan.cian.ru/sale/flat/306030765/;Москва и МО;sale;flat;1;5;4;153.3;7500000;Кировский; Софьи Перовской;99к1;;
Жилстрой Девелопмент;developer;https://penza.cian.ru/sale/flat/300920662/;Москва и МО;sale;flat;2;12;4;98.72;7502720;Железнодорожный;;;;Новобережье ЖК
;;https://irkutsk.cian.ru/sale/flat/306023947/;Москва и МО;sale;flat;1;13;4;74.5;7595250;;;;;Первый Ленинский Квартал
ID 122297545;homeowner;https://voronezh.cian.ru/sale/flat/307863869/;Москва и МО;sale;flat;1;2;4;97.4;7500000;Павловск;Покровская ;1А;;
;;https://ekb.cian.ru/sale/flat/301645419/;Москва и МО;sale;flat;9;9;4;79.5;7552500;Сухой Лог; Белинского;40;;Белинский
Квадрат;real_estate_agent;https://lipetsk.cian.ru/sale/flat/304446114/;Москва и МО;sale;flat;4;10;4;78.0;8000000;мкр. 27-й; Имени С.Л. Шуминского;15;;
;;https://ufa.cian.ru/sale/flat/302007145/;Москва и МО;sale;flat;16;25;4;75.84;8039040;Ленинский;проспект Дружбы Народов;51;;NOVALAND
;;https://ufa.cian.ru/sale/flat/302006747/;Москва и МО;sale;flat;20;25;4;75.84;8039040;Ленинский;Затон-Восточный жилрайон;;;NOVALAND
Застройщик.;developer;https://tyumen.cian.ru/sale/flat/300804932/;Москва и МО;sale;flat;3;4;4;79.29;8020000;с. Горьковка;Центральная ;25к2;;Крылья
ID 74393646;homeowner;https://orenburg.cian.ru/sale/flat/302698913/;Москва и МО;sale;flat;1;4;4;87.9;8000000;Ленинский; Челюскинцев;17В;;
ID 116322431;homeowner;https://penza.cian.ru/sale/flat/302250503/;Москва и МО;sale;flat;3;10;4;117.0;8000000;Октябрьский; Ленина;19;;
;;https://ufa.cian.ru/sale/flat/302007037/;Москва и МО;sale;flat;25;25;4;75.84;8039040;Ленинский;проспект Дружбы Народов;49;;NOVALAND
Столица;real_estate_agent;https://ekb.cian.ru/sale/flat/298128572/;Москва и МО;sale;flat;5;5;4;77.0;8100000;; Белинского;216;Ботаническая;
Этажи Чита;real_estate_agent;https://chita.cian.ru/sale/flat/299259274/;Москва и МО;sale;flat;3;5;4;69.9;8100000;Центральный;Автогенная ;6;;
РиэлтСтройком;representative_developer;https://chelyabinsk.cian.ru/sale/flat/298227110/;Москва и МО;sale;flat;4;23;4;59.64;8051400;Центральный;;;;Пятый Элемент ЖК
;;https://ufa.cian.ru/sale/flat/302006678/;Москва и МО;sale;flat;14;25;4;76.53;8112180;Ленинский;Затон-Восточный жилрайон;;;NOVALAND
ПОЛЯКОВ;developer;https://novosibirsk.cian.ru/sale/flat/300267872/;Москва и МО;sale;flat;3;18;4;68.48;8100000;Калининский;Северный мкр;;Заельцовская;Миниполис Фора на Фадеева ЖК
;;https://ufa.cian.ru/sale/flat/302007260/;Москва и МО;sale;flat;9;25;4;76.53;8112180;Ленинский;проспект Дружбы Народов;51;;NOVALAND
;;https://ekb.cian.ru/sale/flat/301645387/;Москва и МО;sale;flat;2;9;4;85.3;8103500;Сухой Лог; Белинского;40;;Белинский
Этажи Тюмень;real_estate_agent;https://tyumen.cian.ru/sale/flat/304184126/;Москва и МО;sale;flat;10;10;4;73.0;8200000;мкр. МЖК;Широтная ;148к3;;
ПОЛЯКОВ;developer;https://novosibirsk.cian.ru/sale/flat/306814677/;Москва и МО;sale;flat;6;18;4;68.74;8200000;Калининский;Северный мкр;;Заельцовская;Миниполис Фора на Фадеева ЖК
ПЗСП;representative_developer;https://perm.cian.ru/sale/flat/280549959/;Москва и МО;sale;flat;14;16;4;78.83;8224100;д. Кондратово; Водопроводная;6/1;;Ближе
ПЗСП;representative_developer;https://perm.cian.ru/sale/flat/280550072/;Москва и МО;sale;flat;16;16;4;77.33;8159200;д. Кондратово; Водопроводная;6/1;;Ближе
Самолет плюс на Киренского 67;representative_developer;https://krasnoyarsk.cian.ru/sale/flat/302627709/;Москва и МО;sale;flat;5;5;4;82.93;8201777;пос. Солонцы; Ореховая;4;;Живём!
МонолитХолдинг;developer;https://krasnoyarsk.cian.ru/sale/flat/302880803/;Москва и МО;sale;flat;5;5;4;82.93;8201777;пос. Солонцы; Ореховая;4;;Живём!
РиэлтСтройком;representative_developer;https://chelyabinsk.cian.ru/sale/flat/304072916/;Москва и МО;sale;flat;1;10;4;96.52;8276300;;;;;Экорайон Вишневая горка
Астра;developer;https://ekb.cian.ru/sale/flat/294831493/;Москва и МО;sale;flat;13;27;4;64.09;8299655;Орджоникидзевский;тупик Балаклавский;2В;Уралмаш;Новация
Галактика;representative_developer;https://novosibirsk.cian.ru/sale/flat/302377214/;Москва и МО;sale;flat;3;3;4;80.16;8253000;с. Каменка; Полевая;;;Мечта
Железно;developer;https://ulyanovsk.cian.ru/sale/flat/305077425/;Москва и МО;sale;flat;2;4;4;87.0;8266560;Заволжский;Новый Город мкр;1;;Дивный сад
ТДСК;developer;https://tomsk.cian.ru/sale/flat/304950738/;Москва и МО;sale;flat;1;17;4;78.2;8277000;Ленинский; Нижне-Луговая;85;;На Нижне-Луговой
Этажи Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308384546/;Москва и МО;sale;flat;6;9;4;82.0;8300000;Зареченский; Пузакова;58;;
Сити Трейд;representative_developer;https://barnaul.cian.ru/sale/flat/307454147/;Москва и МО;sale;flat;1;24;4;107.5;8300000;Центральный; 6-я Нагорная;;;Шервуд
БМ-ГРУПП;developer;https://nn.cian.ru/sale/flat/308542440/;Москва и МО;sale;flat;1;8;4;90.86;8302786;;;;;Ботаника Парк
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/302526322/;Москва и МО;sale;flat;15;15;4;66.28;8340000;Калининский; Андрея Кореневского;3к2;;Микрорайон Домашний
ID 121920998;homeowner;https://belgorod.cian.ru/sale/flat/308022940/;Москва и МО;sale;flat;6;9;4;83.3;8300000;мкр. Салют; 5 Августа;27к3;;
Девелопмент-Юг;developer;https://perm.cian.ru/sale/flat/294915093/;Москва и МО;sale;flat;5;9;4;67.9;8385650;д. Кондратово; Улановой;6;;Мы
Красноярское агентство новостроек;representative_developer;https://krasnoyarsk.cian.ru/sale/flat/300321277/;Москва и МО;sale;flat;1;9;4;85.42;8300000;Советский;1-й мкр;1-й мкр;;Мята
Ремстройсервис;developer;https://lipetsk.cian.ru/sale/flat/291597305/;Москва и МО;sale;flat;11;25;4;108.18;8337974;;;;;Парус
Центр Новостроек;representative_developer;https://voronezh.cian.ru/sale/flat/304836464/;Москва и МО;sale;flat;9;21;4;77.0;8316000;Железнодорожный; Рокоссовского;47;;Лето
ПЗСП;representative_developer;https://perm.cian.ru/sale/flat/301196983/;Москва и МО;sale;flat;15;16;4;81.15;8364800;д. Кондратово; Водопроводная;6/4;;Ближе
Ремстройсервис;developer;https://lipetsk.cian.ru/sale/flat/291597129/;Москва и МО;sale;flat;2;25;4;108.55;8366491;;;;;Парус
Элит-ГРУПП;developer;https://ekb.cian.ru/sale/flat/302734690/;Москва и МО;sale;flat;7;16;4;78.1;8351914;;;;Проспект Космонавтов;Петровский ЖК
Омега;developer;https://krasnoyarsk.cian.ru/sale/flat/300330806/;Москва и МО;sale;flat;1;9;4;85.42;8300000;Советский;1-й мкр;1-й мкр;;Мята
ТДСК;developer;https://tomsk.cian.ru/sale/flat/304950774/;Москва и МО;sale;flat;2;17;4;78.2;8359000;Ленинский; Нижне-Луговая;85Б;;На Нижне-Луговой
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/303523183/;Москва и МО;sale;flat;2;3;4;125.3;8499000;Октябрьский;Байкальская ;174;;
Железно;developer;https://ulyanovsk.cian.ru/sale/flat/308571073/;Москва и МО;sale;flat;5;8;4;81.0;8468334;Засвияжский;;3;;Город Новаторов ЖК
VIRA;developer;https://novosibirsk.cian.ru/sale/flat/300551097/;Москва и МО;sale;flat;3;11;4;79.8;8400000;Кировский;;;Студенческая;Сподвижники ЖК
Магазин новостроек;representative_developer;https://maykop.cian.ru/sale/flat/301125886/;Москва и МО;sale;flat;2;5;4;88.1;8432000;;;;;Звезды
Этажи Кемерово;representative_developer;https://kemerovo.cian.ru/sale/flat/308390792/;Москва и МО;sale;flat;1;15;4;86.3;8460000;Ленинский;64-й мкр;;;Восточный ЖК
Авиатор;developer;https://rostov.cian.ru/sale/flat/307197521/;Москва и МО;sale;flat;4;5;4;93.5;8415000;Авиатор мкр; Н.П. Овчарова;11к2;;Авиатор
;;https://kursk.cian.ru/sale/flat/304402824/;Москва и МО;sale;flat;2;8;4;96.59;8499920;Центральный; Росинка;8;;Метрополь
;;https://kursk.cian.ru/sale/flat/304402830/;Москва и МО;sale;flat;6;8;4;92.34;8402940;Центральный; Росинка;8;;Метрополь
UDS;developer;https://izhevsk.cian.ru/sale/flat/304775831/;Москва и МО;sale;flat;12;17;4;71.1;8492688;Устиновский;Аэропорт жилрайон;А-1 мкр;;Ёлки
Галактика;representative_developer;https://novosibirsk.cian.ru/sale/flat/302377204/;Москва и МО;sale;flat;3;3;4;86.26;8488000;с. Каменка; Полевая;;;Мечта
Девелопмент-Юг;developer;https://perm.cian.ru/sale/flat/294914950/;Москва и МО;sale;flat;4;9;4;68.9;8474700;д. Кондратово; Улановой;6;;Мы
Ревьера;developer;https://penza.cian.ru/sale/flat/307140121/;Москва и МО;sale;flat;6;17;4;113.03;8432038;Железнодорожный;Засурье мкр;;;Акварель ЖК
;;https://perm.cian.ru/sale/flat/303079793/;Москва и МО;sale;flat;7;9;4;68.8;8462400;Свердловский; Героев Хасана;93Б;;Веларт (3 очередь)
