author_type,floor,floors_count,rooms_count,total_meters,underground,availability_underground,price_per_meter
real_estate_agent,13,21,3,116.7,Терехово ,True,616967
real_estate_agent,62,78,3,145.0,Москва-Сити,True,744828
real_estate_agent,4,6,3,219.4,Кропоткинская,True,1459891
real_estate_agent,2,4,3,219.2,Парк Культуры,True,2722644
real_estate_agent,13,13,3,93.0,not available,False,268817
realtor,17,17,3,91.9,Приморская,True,478781
real_estate_agent,4,6,3,283.99,Крестовский остров,True,1408500
realtor,5,5,3,56.8,not available,False,87148
real_estate_agent,5,5,3,69.3,not available,False,150072
real_estate_agent,1,6,3,76.5,Достоевская,True,333333
developer,6,20,3,72.75,not available,False,420000
real_estate_agent,3,10,3,150.0,Чкаловская,True,640000
real_estate_agent,7,7,3,251.6,Чернышевская,True,516693
real_estate_agent,2,7,3,170.3,Крестовский остров,True,1086318
developer,14,19,3,57.14,not available,False,141495
real_estate_agent,3,16,3,65.0,Медведково,True,150000
real_estate_agent,5,15,3,77.2,not available,False,177461
official_representative,4,25,3,81.0,Текстильщики,True,282716
real_estate_agent,10,16,3,65.7,Площадь Ильича,True,376560
homeowner,1,16,3,76.0,Озёрная,True,328947
official_representative,10,24,3,100.5,Трикотажная,True,490547
real_estate_agent,4,8,3,69.8,Смоленская,True,955134
real_estate_agent,14,48,3,130.0,Новаторская,True,546154
real_estate_agent,5,6,3,78.1,Маяковская,True,934630
real_estate_agent,4,7,3,140.0,Смоленская,True,1529410
real_estate_agent,29,53,3,192.0,Ломоносовский проспект,True,1267267
official_representative,6,17,3,79.0,Новые Черёмушки,True,367089
developer,2,13,3,76.3,Обводный канал,True,260544
real_estate_agent,7,14,3,206.0,Смоленская,True,1415971
developer,2,9,3,91.3,Новочеркасская,True,331800
real_estate_agent,2,6,3,74.0,Пушкинская,True,912162
developer,2,8,3,133.1,not available,False,440000
developer,3,10,3,78.33,Выборгская,True,360400
developer,11,18,3,67.94,not available,False,356638
real_estate_agent,5,21,3,117.0,Улица 1905 года,True,973077
developer,6,9,3,112.61,Приморская,True,370404
developer,2,20,3,72.75,not available,False,400000
real_estate_agent,19,26,3,115.0,Беговая,True,346957
representative_developer,1,12,3,76.32,Елизаровская,True,284988
real_estate_agent,5,21,3,119.0,Улица 1905 года,True,953782
real_estate_agent,3,14,3,93.0,Минская,True,697849
representative_developer,2,3,3,69.5,not available,False,107022
real_estate_agent,8,23,3,77.2,Улица Дыбенко,True,187824
real_estate_agent,1,9,3,81.9,not available,False,108669
developer,7,9,3,83.47,Балтийская,True,296753
real_estate_agent,3,3,3,71.0,not available,False,422535
real_estate_agent,6,21,3,109.4,not available,False,419561
real_estate_agent,4,9,3,121.0,Чкаловская,True,495868
developer,6,7,3,78.08,not available,False,121414
developer,11,16,3,87.75,not available,False,119088
real_estate_agent,3,11,3,175.6,Чкаловская,True,660592
realtor,4,5,3,56.0,not available,False,81250
real_estate_agent,3,5,3,60.0,not available,False,99983
real_estate_agent,13,17,3,124.0,Петровский Парк,True,524194
real_estate_agent,9,57,3,158.0,Аэропорт,True,1355174
real_estate_agent,1,9,3,50.0,not available,False,109980
real_estate_agent,5,5,3,57.3,not available,False,102967
homeowner,17,20,3,65.0,not available,False,107692
developer,1,3,3,60.33,not available,False,130000
real_estate_agent,1,11,3,74.1,Золотая Нива,True,121457
developer,4,8,3,84.75,not available,False,251597
real_estate_agent,5,6,3,92.0,not available,False,326087
real_estate_agent,2,9,3,109.35,Крестовский остров,True,319159
real_estate_agent,2,9,3,126.7,Крестовский остров,True,283346
real_estate_agent,12,14,3,75.0,not available,False,800000
real_estate_agent,9,9,3,136.9,Крестовский остров,True,474799
real_estate_agent,24,30,3,170.0,not available,False,1100000
realtor,2,4,3,68.0,not available,False,110000
developer,2,12,3,88.9,not available,False,96825
official_representative,4,9,3,61.6,Щёлковская,True,308279
official_representative,4,7,3,126.0,not available,False,634921
developer,37,85,3,187.5,Москва-Сити,True,808488
realtor,4,5,3,72.3,Озерки,True,164592
real_estate_agent,17,19,3,69.0,not available,False,180435
real_estate_agent,2,4,3,120.0,not available,False,250000
real_estate_agent,4,7,3,199.1,Крестовский остров,True,678001
real_estate_agent,19,27,3,134.0,not available,False,1117910
developer,2,16,3,70.8,not available,False,170000
developer,9,9,3,137.2,not available,False,185000
developer,3,9,3,94.01,not available,False,460000
real_estate_agent,1,2,3,58.9,not available,False,88285
real_estate_agent,1,9,3,68.0,not available,False,88088
real_estate_agent,10,12,3,80.0,not available,False,212500
real_estate_agent,15,25,3,89.0,Баковка,True,248315
developer,2,5,3,86.76,not available,False,255659
real_estate_agent,3,6,3,120.0,Петроградская,True,466667
real_estate_agent,14,23,3,114.0,not available,False,535088
real_estate_agent,15,17,3,106.0,not available,False,754717
realtor,16,19,3,80.2,not available,False,86035
real_estate_agent,4,5,3,72.4,not available,False,116713
real_estate_agent,8,9,3,59.3,Котельники,True,143339
developer,10,12,3,87.52,not available,False,114831
real_estate_agent,2,5,3,57.5,not available,False,177391
developer,14,25,3,100.77,not available,False,101970
realtor,7,17,3,74.8,Сколково,True,164439
real_estate_agent,17,17,3,99.3,not available,False,143907
homeowner,16,16,3,70.0,not available,False,211214
homeowner,10,10,3,140.3,not available,False,110478
real_estate_agent,12,22,3,96.0,Жулебино,True,169792
real_estate_agent,4,17,3,75.0,Бульвар Дмитрия Донского,True,240000
real_estate_agent,9,23,3,92.7,Некрасовка,True,199569
real_estate_agent,11,12,3,63.8,Фонвизинская,True,302429
official_representative,14,17,3,92.3,Сколково,True,235103
real_estate_agent,22,22,3,63.0,ВДНХ,True,374603
official_representative,25,25,3,105.7,Павшино,True,236424
realtor,12,12,3,65.0,Минская,True,423077
real_estate_agent,23,54,3,73.2,Народное Ополчение,True,398907
official_representative,4,6,3,92.0,Комсомольская,True,320652
real_estate_agent,13,14,3,85.0,Алексеевская,True,352941
real_estate_agent,3,10,3,68.0,Ленинский проспект,True,454412
real_estate_agent,3,4,3,71.0,not available,False,478873
real_estate_agent,15,20,3,74.3,Аминьевская,True,484522
real_estate_agent,4,11,3,97.5,ЗИЛ,True,374359
real_estate_agent,6,21,3,71.7,Терехово ,True,584379
real_estate_agent,14,14,3,95.0,Киевская,True,473684
real_estate_agent,5,17,3,77.3,Технопарк,True,595084
real_estate_agent,36,40,3,110.0,Молодёжная,True,422727
representative_developer,2,4,3,56.1,not available,False,132434
real_estate_agent,2,16,3,73.0,not available,False,102740
developer,3,4,3,65.2,not available,False,126845
real_estate_agent,8,9,3,68.5,Козья слобода,True,125547
representative_developer,8,24,3,63.5,not available,False,142900
real_estate_agent,9,16,3,62.7,Горки,True,159490
real_estate_agent,4,9,3,83.3,Ладожская,True,125000
representative_developer,1,21,3,76.9,not available,False,139249
real_estate_agent,1,20,3,85.1,Дубравная,True,135123
representative_developer,3,23,3,84.5,not available,False,145148
representative_developer,5,18,3,79.2,not available,False,155300
real_estate_agent,4,4,3,85.8,Фрунзенская,True,151515
developer,3,25,3,84.29,Горки,True,196000
real_estate_agent,14,20,3,46.0,not available,False,367391
real_estate_agent,3,18,3,60.0,not available,False,446667
real_estate_agent,3,9,3,83.1,Петроградская,True,379061
homeowner,23,25,3,74.0,not available,False,472973
developer,3,9,3,87.22,not available,False,506000
real_estate_agent,5,9,3,149.8,Чкаловская,True,547397
real_estate_agent,17,21,3,170.0,not available,False,647059
real_estate_agent,5,9,3,154.45,Чкаловская,True,1003561
real_estate_agent,4,5,3,63.2,not available,False,97310
real_estate_agent,1,12,3,62.0,not available,False,104677
real_estate_agent,5,5,3,68.7,not available,False,100437
real_estate_agent,2,5,3,65.0,not available,False,117692
real_estate_agent,8,9,3,67.0,not available,False,123134
real_estate_agent,10,10,3,65.0,not available,False,156923
real_estate_agent,12,21,3,98.0,Пенягино,True,174490
real_estate_agent,39,40,3,58.0,Аэропорт,True,670517
real_estate_agent,13,16,3,84.9,not available,False,71837
real_estate_agent,1,5,3,69.1,Авиастроительная,True,89725
real_estate_agent,1,9,3,62.0,Авиастроительная,True,107258
representative_developer,14,17,3,72.0,not available,False,100000
real_estate_agent,4,5,3,57.0,Козья слобода,True,135070
representative_developer,24,24,3,67.69,not available,False,116330
representative_developer,2,21,3,67.56,not available,False,120000
real_estate_agent,3,9,3,63.9,Проспект Победы,True,134585
homeowner,3,9,3,63.0,Горки,True,138889
representative_developer,6,9,3,65.63,not available,False,141690
representative_developer,9,9,3,59.0,not available,False,159200
homeowner,3,10,3,76.7,not available,False,132595
real_estate_agent,10,16,3,97.0,Проспект Победы,True,108247
developer,1,14,3,54.7,Проспект Победы,True,192302
real_estate_agent,10,17,3,80.2,Кремлёвская,True,149002
real_estate_agent,8,11,3,134.5,Боровицкая,True,669145
developer,2,5,3,74.91,Беговая,True,333333
real_estate_agent,2,20,3,98.5,Медведково,True,137056
representative_developer,2,9,3,101.0,Лесная,True,279000
developer,4,8,3,72.4,Чкаловская,True,712707
developer,13,14,3,84.14,Приморская,True,213000
developer,2,8,3,77.2,Петроградская,True,465000
developer,3,8,3,109.17,Чкаловская,True,725900
realtor,24,28,3,71.0,Шелепиха,True,535211
developer,16,20,3,157.1,Площадь Мужества,True,340473
official_representative,15,26,3,54.2,Нагатинская,True,448339
developer,6,9,3,85.89,Черная речка,True,388980
real_estate_agent,23,31,3,81.6,Аминьевская,True,584559
real_estate_agent,6,16,3,52.0,Бабушкинская,True,176923
representative_developer,6,6,3,140.0,Московская,True,567000
real_estate_agent,8,8,3,130.0,Крестовский остров,True,530769
developer,9,10,3,80.44,not available,False,117970
real_estate_agent,16,17,3,93.0,not available,False,330108
developer,3,9,3,96.48,not available,False,530000
realtor,5,5,3,58.8,not available,False,54422
real_estate_agent,1,5,3,75.1,not available,False,50866
real_estate_agent,3,5,3,59.2,not available,False,73480
developer,1,17,3,56.3,not available,False,84000
real_estate_agent,2,4,3,55.7,not available,False,91562
real_estate_agent,1,5,3,59.0,not available,False,91356
real_estate_agent,1,5,3,63.4,not available,False,86593
realtor,1,5,3,42.0,Проспект Ветеранов,True,130952
developer,4,5,3,69.8,not available,False,80000
real_estate_agent,5,5,3,61.1,not available,False,92471
real_estate_agent,10,15,3,52.0,Проспект Просвещения,True,125000
homeowner,4,5,3,60.0,not available,False,109833
developer,16,25,3,55.4,not available,False,143486
developer,14,16,3,71.4,not available,False,116000
real_estate_agent,7,12,3,61.2,Улица Дыбенко,True,137255
real_estate_agent,10,10,3,74.0,not available,False,114865
realtor,7,9,3,74.0,not available,False,114865
developer,6,25,3,81.47,not available,False,107524
realtor,5,5,3,54.1,Московская,True,170055
real_estate_agent,11,24,3,91.1,not available,False,102634
developer,14,24,3,80.9,not available,False,116000
real_estate_agent,13,17,3,65.0,not available,False,146154
developer,2,4,3,78.5,not available,False,123000
real_estate_agent,5,16,3,95.0,not available,False,103158
developer,2,10,3,78.03,not available,False,126000
real_estate_agent,7,7,3,107.9,not available,False,92586
real_estate_agent,1,7,3,81.2,not available,False,133005
representative_developer,2,9,3,79.0,not available,False,136953
real_estate_agent,18,25,3,59.0,Новокосино,True,186441
developer,9,23,3,83.3,not available,False,133000
developer,3,16,3,94.5,not available,False,118000
real_estate_agent,9,17,3,78.0,Люберцы,True,150000
real_estate_agent,8,10,3,89.4,not available,False,134004
real_estate_agent,6,12,3,72.0,Московская,True,173472
developer,10,32,3,70.5,not available,False,186501
real_estate_agent,9,13,3,70.2,Удельная,True,189459
real_estate_agent,4,6,3,76.0,not available,False,186842
real_estate_agent,12,17,3,78.8,Старая Деревня,True,184010
realtor,3,3,3,98.0,not available,False,151020
real_estate_agent,9,25,3,95.0,Люберцы,True,161053
real_estate_agent,28,30,3,75.5,Котельники,True,205298
representative_developer,5,16,3,92.0,not available,False,168370
real_estate_agent,12,19,3,62.0,not available,False,253226
real_estate_agent,4,17,3,110.0,Люберцы,True,144545
real_estate_agent,12,16,3,95.0,Комендантский проспект,True,167368
