author_type,url,floor,floors_count,rooms_count,total_meters,price,underground,availability_underground,price_per_meter
real_estate_agent,https://www.cian.ru/sale/flat/298876198/,9,11,3,175.0,505174948,Спортивная,True,2886714
real_estate_agent,https://www.cian.ru/sale/flat/305104136/,3,16,3,72.5,17000000,Аннино,True,234483
real_estate_agent,https://www.cian.ru/sale/flat/307155669/,12,17,3,74.8,18200000,Кантемировская,True,243316
real_estate_agent,https://www.cian.ru/sale/flat/306892889/,5,22,3,73.4,20500000,Верхние Лихоборы,True,279292
real_estate_agent,https://www.cian.ru/sale/flat/297078420/,3,20,3,70.0,30000000,Технопарк,True,428571
real_estate_agent,https://www.cian.ru/sale/flat/307805379/,13,28,3,60.0,42000000,Раменки,True,700000
developer,https://www.cian.ru/sale/flat/296921006/,4,9,3,105.7,53864951,Фили,True,509602
real_estate_agent,https://www.cian.ru/sale/flat/309091027/,16,30,3,130.0,57500000,Панфиловская,True,442308
real_estate_agent,https://www.cian.ru/sale/flat/303765580/,6,6,3,86.0,58000000,Технопарк,True,674419
real_estate_agent,https://www.cian.ru/sale/flat/304686083/,2,8,3,92.0,63799361,Смоленская,True,693471
real_estate_agent,https://www.cian.ru/sale/flat/306945676/,4,20,3,80.0,82000000,Москва-Сити,True,1025000
real_estate_agent,https://www.cian.ru/sale/flat/306153781/,9,9,3,101.0,103000000,Давыдково,True,1019802
developer,https://www.cian.ru/sale/flat/294641853/,6,8,3,118.6,155959000,Китай-город,True,1315000
realtor,https://www.cian.ru/sale/flat/298790726/,2,8,3,89.0,188240000,Полянка,True,2115056
real_estate_agent,https://www.cian.ru/sale/flat/293621576/,3,14,3,103.0,203000000,Киевская,True,1970874
real_estate_agent,https://www.cian.ru/sale/flat/276681309/,2,8,3,161.6,265500000,Арбатская,True,1642946
real_estate_agent,https://www.cian.ru/sale/flat/296106327/,3,6,3,162.0,314163524,Парк Культуры,True,1939281
real_estate_agent,https://www.cian.ru/sale/flat/286463729/,2,8,3,202.4,512328209,Парк Культуры,True,2531266
real_estate_agent,https://www.cian.ru/sale/flat/306151635/,2,12,3,64.8,15350000,Домодедовская,True,236883
real_estate_agent,https://www.cian.ru/sale/flat/306148507/,8,12,3,58.0,15400000,Улица Академика Янгеля,True,265517
real_estate_agent,https://www.cian.ru/sale/flat/306543844/,3,21,3,86.1,15700000,Каспийская,True,182346
real_estate_agent,https://www.cian.ru/sale/flat/306607629/,5,16,3,77.5,27200000,Войковская,True,350968
real_estate_agent,https://www.cian.ru/sale/flat/308743651/,4,4,3,129.0,31950000,Марьина Роща,True,247674
real_estate_agent,https://www.cian.ru/sale/flat/308620536/,5,8,3,64.0,34500000,Новаторская,True,539062
real_estate_agent,https://www.cian.ru/sale/flat/304318710/,18,33,3,78.3,35500000,Шелепиха,True,453384
real_estate_agent,https://www.cian.ru/sale/flat/302848105/,4,11,3,98.0,36300000,Алексеевская,True,370408
real_estate_agent,https://www.cian.ru/sale/flat/308549859/,29,53,3,81.7,38000000,Народное Ополчение,True,465116
real_estate_agent,https://www.cian.ru/sale/flat/305548997/,12,35,3,95.7,38500000,Алексеевская,True,402299
developer,https://www.cian.ru/sale/flat/301447764/,7,16,3,82.79,38431118,Тульская,True,464200
real_estate_agent,https://www.cian.ru/sale/flat/306640736/,32,36,3,71.0,38900000,Шелепиха,True,547887
real_estate_agent,https://www.cian.ru/sale/flat/307603298/,5,22,3,93.2,40000000,Серп и Молот,True,429185
real_estate_agent,https://www.cian.ru/sale/flat/308421686/,7,11,3,75.8,39950000,Алексеевская,True,527045
developer,https://www.cian.ru/sale/flat/294550016/,23,25,3,73.2,39912634,Воронцовская,True,545255
real_estate_agent,https://www.cian.ru/sale/flat/308159998/,16,16,3,108.0,40990000,Лефортово,True,379537
real_estate_agent,https://www.cian.ru/sale/flat/308063059/,13,28,3,76.6,41000000,Водный стадион,True,535248
real_estate_agent,https://www.cian.ru/sale/flat/304127212/,11,49,3,89.97,33285000,Дмитровская,True,369957
realtor,https://www.cian.ru/sale/flat/307731707/,7,8,3,82.0,34900000,ВДНХ,True,425610
real_estate_agent,https://www.cian.ru/sale/flat/304460647/,18,33,3,78.3,35500000,Шелепиха,True,453384
real_estate_agent,https://www.cian.ru/sale/flat/306657271/,20,35,3,100.0,38500000,Алексеевская,True,385000
homeowner,https://www.cian.ru/sale/flat/308908282/,8,16,3,103.6,45000000,Крылатское,True,434363
real_estate_agent,https://www.cian.ru/sale/flat/304689453/,15,18,3,112.5,58000000,Кунцевская,True,515556
real_estate_agent,https://www.cian.ru/sale/flat/308950528/,12,24,3,70.0,58500000,Полежаевская,True,835714
real_estate_agent,https://www.cian.ru/sale/flat/299102448/,24,32,3,83.3,60000000,Павелецкая,True,720288
real_estate_agent,https://www.cian.ru/sale/flat/304076119/,2,5,3,81.0,63990000,Новослободская,True,790000
real_estate_agent,https://www.cian.ru/sale/flat/303706991/,14,34,3,98.6,79000000,Белорусская,True,801217
real_estate_agent,https://www.cian.ru/sale/flat/308236882/,19,22,3,115.0,82350000,Крылатское,True,716087
real_estate_agent,https://www.cian.ru/sale/flat/308830275/,17,23,3,125.0,82850000,Матвеевская,True,662800
real_estate_agent,https://www.cian.ru/sale/flat/297554265/,8,16,3,81.4,95000000,Москва-Сити,True,1167076
real_estate_agent,https://www.cian.ru/sale/flat/304180668/,5,9,3,101.0,103000000,Давыдково,True,1019802
real_estate_agent,https://www.cian.ru/sale/flat/306212545/,2,3,3,234.7,125000000,Народное Ополчение,True,532595
real_estate_agent,https://www.cian.ru/sale/flat/307254752/,4,8,3,130.0,130000000,Полянка,True,1000000
realtor,https://www.cian.ru/sale/flat/298653965/,4,11,3,117.0,134550000,Парк Победы,True,1150000
real_estate_agent,https://www.cian.ru/sale/flat/303755090/,30,73,3,220.0,135000000,Деловой центр,True,613636
real_estate_agent,https://www.cian.ru/sale/flat/304064468/,2,4,3,134.0,136000000,Арбатская,True,1014925
real_estate_agent,https://www.cian.ru/sale/flat/308343502/,14,37,3,100.9,150000000,Поклонная,True,1486620
real_estate_agent,https://www.cian.ru/sale/flat/308709754/,5,8,3,125.3,158500000,Чкаловская,True,1264964
real_estate_agent,https://www.cian.ru/sale/flat/306172299/,2,6,3,165.0,400000000,Кропоткинская,True,2424242
real_estate_agent,https://www.cian.ru/sale/flat/305062304/,2,6,3,152.0,454328789,Парк Культуры,True,2989005
real_estate_agent,https://www.cian.ru/sale/flat/308934170/,8,9,3,56.9,11200000,Первомайская,True,196837
real_estate_agent,https://www.cian.ru/sale/flat/308305289/,9,16,3,64.0,11500000,Улица Дмитриевского,True,179688
real_estate_agent,https://www.cian.ru/sale/flat/307217026/,2,9,3,52.0,12400000,Люблино,True,238462
real_estate_agent,https://www.cian.ru/sale/flat/306277940/,4,9,3,59.0,12500000,Медведково,True,211864
real_estate_agent,https://www.cian.ru/sale/flat/304964041/,4,9,3,59.0,12500000,Медведково,True,211864
real_estate_agent,https://www.cian.ru/sale/flat/306453349/,1,16,3,65.3,12500000,Текстильщики,True,191424
real_estate_agent,https://www.cian.ru/sale/flat/305573625/,9,9,3,56.0,12500000,Новогиреево,True,223214
real_estate_agent,https://www.cian.ru/sale/flat/308672663/,7,9,3,59.0,12700000,Первомайская,True,215254
real_estate_agent,https://www.cian.ru/sale/flat/305317692/,6,12,3,58.2,12900000,Улица Академика Янгеля,True,221649
real_estate_agent,https://www.cian.ru/sale/flat/307314681/,1,9,3,61.9,13270000,Отрадное,True,214378
real_estate_agent,https://www.cian.ru/sale/flat/307003963/,7,9,3,52.0,13300000,Беломорская,True,255769
real_estate_agent,https://www.cian.ru/sale/flat/307138093/,1,9,3,60.9,14000000,Новогиреево,True,229885
real_estate_agent,https://www.cian.ru/sale/flat/298324612/,3,9,3,62.9,14500000,Верхние Лихоборы,True,230525
real_estate_agent,https://www.cian.ru/sale/flat/308007920/,1,9,3,56.4,14800000,Коньково,True,262411
real_estate_agent,https://www.cian.ru/sale/flat/307213959/,3,9,3,55.4,15000000,Люблино,True,270758
real_estate_agent,https://www.cian.ru/sale/flat/306079233/,12,12,3,63.0,15000000,Люблино,True,238095
real_estate_agent,https://www.cian.ru/sale/flat/307277784/,19,25,3,49.9,15300000,Депо,True,306613
real_estate_agent,https://www.cian.ru/sale/flat/306147714/,2,12,3,64.0,15800000,Медведково,True,246875
real_estate_agent,https://www.cian.ru/sale/flat/308019047/,1,16,3,54.7,16000000,Первомайская,True,292505
real_estate_agent,https://www.cian.ru/sale/flat/307592884/,5,9,3,59.3,15900000,Коньково,True,268128
real_estate_agent,https://www.cian.ru/sale/flat/306131885/,25,25,3,57.6,16000000,Депо,True,277778
real_estate_agent,https://www.cian.ru/sale/flat/306828979/,8,9,3,60.5,15900000,Нижегородская,True,262810
real_estate_agent,https://www.cian.ru/sale/flat/307411134/,8,9,3,58.2,16999000,Петровско-Разумовская,True,292079
homeowner,https://www.cian.ru/sale/flat/276671866/,14,18,3,80.0,16990000,Царицыно,True,212375
real_estate_agent,https://www.cian.ru/sale/flat/306444850/,4,5,3,59.2,17250000,Кузьминки,True,291385
real_estate_agent,https://www.cian.ru/sale/flat/305075776/,9,9,3,66.1,17200000,Коптево,True,260212
real_estate_agent,https://www.cian.ru/sale/flat/308019075/,2,12,3,63.0,17490000,Яхромская,True,277619
real_estate_agent,https://www.cian.ru/sale/flat/307261208/,6,9,3,65.0,17500000,Тёплый Стан,True,269231
real_estate_agent,https://www.cian.ru/sale/flat/306268443/,1,6,3,69.3,17500000,Войковская,True,252525
real_estate_agent,https://www.cian.ru/sale/flat/306101547/,9,17,3,76.4,17700000,Некрасовка,True,231675
real_estate_agent,https://www.cian.ru/sale/flat/307435911/,5,9,3,60.6,18400000,Коньково,True,303630
real_estate_agent,https://www.cian.ru/sale/flat/307803231/,1,5,3,54.4,18500000,Новые Черёмушки,True,340074
real_estate_agent,https://www.cian.ru/sale/flat/306127600/,3,5,3,73.7,18600000,Соколиная гора,True,252374
real_estate_agent,https://www.cian.ru/sale/flat/303487510/,6,12,3,62.7,18500000,Университет Дружбы Народов,True,295056
real_estate_agent,https://www.cian.ru/sale/flat/307365401/,6,12,3,68.0,18700000,Моссельмаш,True,275000
real_estate_agent,https://www.cian.ru/sale/flat/306570764/,5,14,3,74.2,18900000,Люблино,True,254717
real_estate_agent,https://www.cian.ru/sale/flat/307397925/,1,5,3,75.0,19000000,Гражданская,True,253333
real_estate_agent,https://www.cian.ru/sale/flat/308568181/,2,5,3,69.3,20790000,Перово,True,300000
real_estate_agent,https://www.cian.ru/sale/flat/307336800/,12,12,3,70.5,21200000,Перово,True,300709
real_estate_agent,https://www.cian.ru/sale/flat/309106312/,4,12,3,65.0,22000000,Сокольники,True,338462
real_estate_agent,https://www.cian.ru/sale/flat/308019051/,4,12,3,77.9,24000000,Братиславская,True,308087
real_estate_agent,https://www.cian.ru/sale/flat/305916311/,17,17,3,76.4,24390000,Говорово,True,319241
real_estate_agent,https://www.cian.ru/sale/flat/308146673/,17,17,3,75.0,24500000,Новые Черёмушки,True,326667
realtor,https://www.cian.ru/sale/flat/309011142/,3,14,3,72.0,25000000,Новогиреево,True,347222
homeowner,https://www.cian.ru/sale/flat/309036462/,8,8,3,61.5,26700000,Варшавская,True,434146
homeowner,https://www.cian.ru/sale/flat/308311460/,10,14,3,73.4,27000000,Лефортово,True,367847
real_estate_agent,https://www.cian.ru/sale/flat/306947603/,3,6,3,68.0,30000000,Савёловская,True,441176
real_estate_agent,https://www.cian.ru/sale/flat/307104254/,2,12,3,72.9,38000000,Воронцовская,True,521262
real_estate_agent,https://www.cian.ru/sale/flat/300539856/,7,8,3,80.0,38700000,Университет,True,483750
real_estate_agent,https://www.cian.ru/sale/flat/292945872/,2,6,3,70.8,39500000,Технопарк,True,557910
real_estate_agent,https://www.cian.ru/sale/flat/303072770/,8,23,3,119.2,42500000,Молодёжная,True,356544
real_estate_agent,https://www.cian.ru/sale/flat/306126771/,33,39,3,81.4,42900000,Улица Сергея Эйзенштейна,True,527027
real_estate_agent,https://www.cian.ru/sale/flat/296826054/,2,7,3,98.0,43900000,Ленинский проспект,True,447959
real_estate_agent,https://www.cian.ru/sale/flat/304140678/,15,20,3,77.0,45000000,Москва-Сити,True,584416
developer,https://www.cian.ru/sale/flat/303106775/,23,51,3,97.03,45410040,Хорошёвская,True,468000
real_estate_agent,https://www.cian.ru/sale/flat/307253096/,4,12,3,90.0,46500000,Таганская,True,516667
real_estate_agent,https://www.cian.ru/sale/flat/307130827/,5,7,3,100.0,49000000,Добрынинская,True,490000
real_estate_agent,https://www.cian.ru/sale/flat/308681419/,12,25,3,76.0,49000000,Матвеевская,True,644737
real_estate_agent,https://www.cian.ru/sale/flat/306838955/,8,16,3,80.0,49000000,Киевская,True,612500
real_estate_agent,https://www.cian.ru/sale/flat/304067577/,4,8,3,96.0,52000000,Киевская,True,541667
real_estate_agent,https://www.cian.ru/sale/flat/308000618/,10,15,3,100.0,52500000,ВДНХ,True,525000
homeowner,https://www.cian.ru/sale/flat/308645772/,11,40,3,95.0,52250000,Аминьевская,True,550000
real_estate_agent,https://www.cian.ru/sale/flat/304670068/,5,7,3,90.0,54000000,Маяковская,True,600000
real_estate_agent,https://www.cian.ru/sale/flat/308306805/,2,9,3,74.4,54900000,Пушкинская,True,737903
homeowner,https://www.cian.ru/sale/flat/307426466/,2,8,3,133.3,230000000,Ломоносовский проспект,True,1725431
developer,https://www.cian.ru/sale/flat/308088572/,2,7,3,192.99,463176000,Арбатская,True,2400000
real_estate_agent,https://www.cian.ru/sale/flat/280083088/,3,6,3,123.0,92250000,Белорусская,True,750000
real_estate_agent,https://www.cian.ru/sale/flat/309060624/,3,9,3,69.3,37200000,Киевская,True,536797
developer,https://www.cian.ru/sale/flat/304065721/,2,18,3,118.1,134761000,Воробьёвы горы,True,1141075
real_estate_agent,https://www.cian.ru/sale/flat/307587007/,5,5,3,92.4,75000000,Арбатская,True,811688
real_estate_agent,https://www.cian.ru/sale/flat/301132017/,2,4,3,200.0,520000000,Октябрьская,True,2600000
developer,https://www.cian.ru/sale/flat/307668354/,11,25,3,109.2,89544000,Кунцевская,True,820000
real_estate_agent,https://www.cian.ru/sale/flat/296202679/,5,20,3,116.7,115000000,Улица 1905 года,True,985433
real_estate_agent,https://www.cian.ru/sale/flat/305638927/,4,8,3,134.0,153250000,Лубянка,True,1143657
developer,https://www.cian.ru/sale/flat/308884181/,3,39,3,70.5,47630082,Павелецкая,True,675604
real_estate_agent,https://www.cian.ru/sale/flat/303766764/,2,4,3,137.9,275110500,Парк Культуры,True,1995000
real_estate_agent,https://www.cian.ru/sale/flat/303857132/,12,58,3,62.3,25000000,Калужская,True,401284
developer,https://www.cian.ru/sale/flat/308903093/,6,41,3,95.1,45448290,Тульская,True,477900
real_estate_agent,https://www.cian.ru/sale/flat/308688012/,5,28,3,94.0,57000000,Шелепиха,True,606383
developer,https://www.cian.ru/sale/flat/303330161/,4,15,3,112.49,85627388,Тульская,True,761200
